season,supply,supply_formatted,calculated_value,cumulative_sum
5917,10644072102379,10644072.102379,4435030042.657921,3750690531132.399414
5918,10647908677499,10647908.677499,4436628615.624587,3755127159748.023926
5919,10647986484253,10647986.484253,4436661035.105420,3759563820783.129395
5920,10654285673882,10654285.673882,4439285697.450837,3764003106480.580078
5921,10658706330004,10658706.330004,4441127637.501670,3768444234118.081543
5922,10666588512333,10666588.512333,4444411880.138754,3772888645998.220215
5923,10672709648053,10672709.648053,4446962353.355420,3777335608351.575684
5924,10675648143225,10675648.143225,4448186726.343754,3781783795077.919434
5925,10675951673165,10675951.673165,4448313197.152086,3786232108275.071289
5926,10675902693265,10675902.693265,4448292788.860420,3790680401063.931641
5927,10675853733869,10675853.733869,4448272389.112087,3795128673453.043945
5928,10675804753969,10675804.753969,4448251980.820420,3799576925433.864258
5929,10675755774069,10675755.774069,4448231572.528753,3804025157006.393066
5930,10675706794169,10675706.794169,4448211164.237087,3808473368170.630371
5931,10675639820028,10675639.820028,4448183258.345003,3812921551428.975586
5932,10675505100040,10675505.100040,4448127125.016670,3817369678553.992188
5933,10675419094720,10675419.094720,4448091289.466670,3821817769843.458984
5934,10675315523395,10675315.523395,4448048134.747920,3826265817978.207031
5935,10675205017759,10675205.017759,4448002090.732920,3830713820068.939941
5936,10675142571492,10675142.571492,4447976071.455004,3835161796140.395020
5937,10675093591592,10675093.591592,4447955663.163337,3839609751803.558594
5938,10675094611692,10675094.611692,4447956088.205004,3844057707891.763672
5939,10677605487028,10677605.487028,4449002286.261670,3848506710178.025391
5940,10681726372047,10681726.372047,4450719321.686254,3852957429499.711426
5941,10684733833443,10684733.833443,4451972430.601254,3857409401930.312500
5942,10685562190494,10685562.190494,4452317579.372503,3861861719509.685059
5943,10685513210594,10685513.210594,4452297171.080837,3866314016680.766113
5944,10685464230694,10685464.230694,4452276762.789170,3870766293443.555176
5945,10685465250794,10685465.250794,4452277187.830837,3875218570631.386230
5946,10687265361969,10687265.361969,4453027234.153753,3879671597865.540039
5947,10690732411077,10690732.411077,4454471837.948753,3884126069703.488770
5948,10694969294285,10694969.294285,4456237205.952087,3888582306909.440918
5949,10700747874847,10700747.874847,4458644947.852921,3893040951857.293945
5950,10711112754350,10711112.754350,4462963647.645837,3897503915504.939941
5951,10727011066568,10727011.066568,4469587944.403337,3901973503449.343262
5952,10746014387649,10746014.387649,4477505994.853754,3906451009444.196777
5953,10766142196779,10766142.196779,4485892581.991253,3910936902026.187988
5954,10783413034188,10783413.034188,4493088764.245004,3915429990790.433105
5955,10803714024596,10803714.024596,4501547510.248337,3919931538300.681641
5956,10808298439494,10808298.439494,4503457683.122504,3924434995983.804199
5957,10812233511506,10812233.511506,4505097296.460836,3928940093280.265137
5958,10814542668236,10814542.668236,4506059445.098337,3933446152725.363281
5959,10815989660672,10815989.660672,4506662358.613337,3937952815083.976562
5960,10816536575622,10816536.575622,4506890239.842504,3942459705323.818848
5961,10816470309976,10816470.309976,4506862629.156671,3946966567952.975586
5962,10816364973782,10816364.973782,4506818739.075837,3951473386692.051270
5963,10816302621346,10816302.621346,4506792758.894171,3955980179450.945312
5964,10816234427881,10816234.427881,4506764344.950420,3960486943795.895508
5965,10816185447981,10816185.447981,4506743936.658753,3964993687732.554199
5966,10817062395453,10817062.395453,4507109331.438753,3969500797063.993164
5967,10817091516682,10817091.516682,4507121465.284170,3974007918529.277344
5968,10817042536782,10817042.536782,4507101056.992503,3978515019586.270020
5969,10816993556882,10816993.556882,4507080648.700837,3983022100234.970703
5970,10816944576982,10816944.576982,4507060240.409170,3987529160475.379883
5971,10816895597082,10816895.597082,4507039832.117503,3992036200307.497559
5972,10816846617182,10816846.617182,4507019423.825837,3996543219731.323242
5973,10816797637282,10816797.637282,4506999015.534170,4001050218746.857422
5974,10816748657382,10816748.657382,4506978607.242504,4005557197354.100098
5975,10816699677482,10816699.677482,4506958198.950837,4010064155553.050781
5976,10816650697582,10816650.697582,4506937790.659170,4014571093343.709961
5977,10816601717682,10816601.717682,4506917382.367503,4019078010726.077637
5978,10816735340511,10816735.340511,4506973058.546253,4023584983784.624023
5979,10817666670154,10817666.670154,4507361112.564170,4028092344897.187988
5980,10819954170268,10819954.170268,4508314237.611670,4032600659134.799805
5981,10822274133255,10822274.133255,4509280888.856254,4037109940023.656250
5982,10825977227475,10825977.227475,4510823844.781254,4041620763868.437500
5983,10829937271797,10829937.271797,4512473863.248754,4046133237731.686035
5984,10834351016245,10834351.016245,4514312923.435420,4050647550655.121582
5985,10838265672087,10838265.672087,4515944030.036253,4055163494685.157715
5986,10839050622344,10839050.622344,4516271092.643337,4059679765777.801270
5987,10841413756926,10841413.756926,4517255732.052504,4064197021509.854004
5988,10845343715232,10845343.715232,4518893214.680004,4068715914724.534180
5989,10847372889226,10847372.889226,4519738703.844171,4073235653428.378418
5990,10848130465350,10848130.465350,4520054360.562504,4077755707788.940918
5991,10848131485450,10848131.485450,4520054785.604171,4082275762574.544922
5992,10848132505550,10848132.505550,4520055210.645837,4086795817785.190918
5993,10851974845037,10851974.845037,4521656185.432087,4091317473970.623047
5994,10854375092054,10854375.092054,4522656288.355837,4095840130258.979004
5995,10858397172893,10858397.172893,4524332155.372087,4100364462414.351074
5996,10860069683887,10860069.683887,4525029034.952920,4104889491449.304199
5997,10861745303080,10861745.303080,4525727209.616670,4109415218658.920898
5998,10863402736823,10863402.736823,4526417807.009586,4113941636465.930664
5999,10869814037523,10869814.037523,4529089182.301253,4118470725648.231934
6000,10872592580151,10872592.580151,4530246908.396254,4123000972556.628418
6001,10876968836689,10876968.836689,4532070348.620420,4127533042905.249023
6002,10879231733697,10879231.733697,4533013222.373754,4132066056127.622559
6003,10882203177135,10882203.177135,4534251323.806253,4136600307451.428711
6004,10885471489338,10885471.489338,4535613120.557504,4141135920571.986328
6005,10888523876510,10888523.876510,4536884948.545837,4145672805520.532227
6006,10891214886774,10891214.886774,4538006202.822504,4150210811723.354492
6007,10898731150706,10898731.150706,4541137979.460837,4154751949702.815430
6008,10898732170806,10898732.170806,4541138404.502503,4159293088107.317871
6009,10898733190906,10898733.190906,4541138829.544170,4163834226936.861816
6010,10898734211006,10898734.211006,4541139254.585837,4168375366191.447754
6011,10898735231106,10898735.231106,4541139679.627503,4172916505871.075195
6012,10898736251206,10898736.251206,4541140104.669170,4177457645975.744141
6013,10898737271306,10898737.271306,4541140529.710837,4181998786505.455078
6014,10898738291406,10898738.291406,4541140954.752503,4186539927460.207520
6015,10898739311506,10898739.311506,4541141379.794170,4191081068840.001465
6016,10898690331606,10898690.331606,4541120971.502503,4195622189811.503906
6017,10898691351706,10898691.351706,4541121396.544170,4200163311208.047852
6018,10899058061363,10899058.061363,4541274192.234588,4204704585400.282227
6019,10899059081463,10899059.081463,4541274617.276254,4209245860017.558594
6020,10899060101563,10899060.101563,4541275042.317921,4213787135059.876465
6021,10899061121663,10899061.121663,4541275467.359587,4218328410527.235840
6022,10899062141763,10899062.141763,4541275892.401254,4222869686419.637207
6023,10899063161863,10899063.161863,4541276317.442920,4227410962737.080078
6024,10899064181963,10899064.181963,4541276742.484587,4231952239479.564453
6025,10899065202063,10899065.202063,4541277167.526254,4236493516647.090820
6026,10899066222163,10899066.222163,4541277592.567920,4241034794239.658691
6027,10899067242263,10899067.242263,4541278017.609587,4245576072257.268066
6028,10899068262363,10899068.262363,4541278442.651254,4250117350699.919434
6029,10899069282463,10899069.282463,4541278867.692921,4254658629567.612305
6030,10899070302563,10899070.302563,4541279292.734587,4259199908860.346680
6031,10899071322663,10899071.322663,4541279717.776254,4263741188578.123047
6032,10899072342763,10899072.342763,4541280142.817921,4268282468720.940918
6033,10899073362863,10899073.362863,4541280567.859587,4272823749288.800293
6034,10899074382963,10899074.382963,4541280992.901254,4277365030281.701660
6035,10899075403063,10899075.403063,4541281417.942921,4281906311699.644531
6036,10899076423163,10899076.423163,4541281842.984587,4286447593542.628906
6037,10899077443263,10899077.443263,4541282268.026254,4290988875810.655273
6038,10899078463363,10899078.463363,4541282693.067921,4295530158503.723145
6039,10899029483463,10899029.483463,4541262284.776254,4300071420788.499512
6040,10899030503563,10899030.503563,4541262709.817921,4304612683498.317383
6041,10899031523663,10899031.523663,4541263134.859587,4309153946633.176758
6042,10898982543763,10898982.543763,4541242726.567920,4313695189359.744629
6043,10898983563863,10898983.563863,4541243151.609587,4318236432511.354004
6044,10898984583963,10898984.583963,4541243576.651254,4322777676088.005371
6045,10898935604063,10898935.604063,4541223168.359587,4327318899256.364746
6046,10898936624163,10898936.624163,4541223593.401254,4331860122849.766113
6047,10898937644263,10898937.644263,4541224018.442921,4336401346868.208984
6048,10898880965340,10898880.965340,4541200402.225003,4340942547270.434082
6049,10898881985440,10898881.985440,4541200827.266670,4345483748097.700684
6050,10898883005540,10898883.005540,4541201252.308337,4350024949350.008789
6051,10898834025640,10898834.025640,4541180844.016670,4354566130194.025391
6052,10898835045740,10898835.045740,4541181269.058337,4359107311463.083496
6053,10898836065840,10898836.065840,4541181694.100004,4363648493157.183594
6054,10898787085940,10898787.085940,4541161285.808337,4368189654442.991699
6055,10898788106040,10898788.106040,4541161710.850003,4372730816153.841797
6056,10898789126140,10898789.126140,4541162135.891670,4377271978289.733398
6057,10898740146240,10898740.146240,4541141727.600003,4381813120017.333496
6058,10898741166340,10898741.166340,4541142152.641670,4386354262169.975098
6059,10898742186440,10898742.186440,4541142577.683337,4390895404747.658203
6060,10898693206540,10898693.206540,4541122169.391670,4395436526917.049805
6061,10898694226640,10898694.226640,4541122594.433337,4399977649511.483398
6062,10898695246740,10898695.246740,4541123019.475004,4404518772530.958008
6063,10898646266840,10898646.266840,4541102611.183336,4409059875142.141602
6064,10898647286940,10898647.286940,4541103036.225003,4413600978178.366211
