season,supply_formatted,calculated_value,cumulative_sum
4993,10693204.484289,4455.501868,11124428.191892
4994,10693205.504389,4455.502293,11128883.694185
4995,10693140.810482,4455.475338,11133339.169523
4996,10693141.851086,4455.475771,11137794.645294
4997,10693142.891690,4455.476205,11142250.121499
4998,10693143.911790,4455.476630,11146705.598129
4999,10693144.931890,4455.477055,11151161.075184
5000,10693145.951990,4455.477480,11155616.552664
5001,10693146.972090,4455.477905,11160072.030569
5002,10693147.992190,4455.478330,11164527.508899
5003,10693149.012290,4455.478755,11168982.987654
5004,10693150.032390,4455.479180,11173438.466834
5005,10693151.052490,4455.479605,11177893.946440
5006,10693152.072590,4455.480030,11182349.426470
5007,10693091.336132,4455.454723,11186804.881193
5008,10693004.486108,4455.418536,11191260.299729
5009,10692891.951057,4455.371646,11195715.671375
5010,10692754.375053,4455.314323,11200170.985698
5011,10692592.744316,4455.246977,11204626.232675
5012,10692593.764416,4455.247402,11209081.480077
5013,10692535.138297,4455.222974,11213536.703051
5014,10692536.158397,4455.223399,11217991.926451
5015,10692537.178497,4455.223824,11222447.150275
5016,10692471.817071,4455.196590,11226902.346865
5017,10692472.837171,4455.197015,11231357.543881
5018,10692473.857271,4455.197441,11235812.741321
5019,10692400.422919,4455.166843,11240267.908164
5020,10692401.463523,4455.167276,11244723.075441
5021,10692402.483623,4455.167702,11249178.243142
5022,10692328.662908,4455.136943,11253633.380085
5023,10692329.683008,4455.137368,11258088.517453
5024,10692330.703108,4455.137793,11262543.655246
5025,10692255.343217,4455.106393,11266998.761639
5026,10692256.363317,4455.106818,11271453.868457
5027,10692257.383417,4455.107243,11275908.975700
5028,10692179.124470,4455.074635,11280364.050335
5029,10692180.144570,4455.075060,11284819.125396
5030,10692181.164670,4455.075485,11289274.200881
5031,10692102.493323,4455.042706,11293729.243587
5032,10692103.513423,4455.043131,11298184.286717
5033,10692104.533523,4455.043556,11302639.330273
5034,10692019.456398,4455.008107,11307094.338380
5035,10692020.476498,4455.008532,11311549.346911
5036,10692021.496598,4455.008957,11316004.355868
5037,10691940.247862,4454.975103,11320459.330972
5038,10691941.267962,4454.975528,11324914.306500
5039,10691942.288062,4454.975953,11329369.282453
5040,10691860.364680,4454.941819,11333824.224272
5041,10691861.384780,4454.942244,11338279.166516
5042,10691862.404880,4454.942669,11342734.109184
5043,10691780.879978,4454.908700,11347189.017884
5044,10691781.900078,4454.909125,11351643.927009
5045,10691782.920178,4454.909550,11356098.836559
5046,10691702.932300,4454.876222,11360553.712781
5047,10691703.952400,4454.876647,11365008.589428
5048,10691704.972500,4454.877072,11369463.466500
5049,10691623.734462,4454.843223,11373918.309723
5050,10691624.754562,4454.843648,11378373.153370
5051,10691625.774662,4454.844073,11382827.997443
5052,10691542.499186,4454.809375,11387282.806818
5053,10691543.519286,4454.809800,11391737.616617
5054,10691544.539386,4454.810225,11396192.426842
5055,10691461.672311,4454.775697,11400647.202539
5056,10691462.692411,4454.776122,11405101.978661
5057,10691463.712511,4454.776547,11409556.755208
5058,10691379.436576,4454.741432,11414011.496640
5059,10691380.456676,4454.741857,11418466.238497
5060,10691381.476776,4454.742282,11422920.980779
5061,10691299.596634,4454.708165,11427375.688944
5062,10691300.616734,4454.708590,11431830.397534
5063,10691301.636834,4454.709015,11436285.106549
5064,10691219.832549,4454.674930,11440739.781480
5065,10691220.852649,4454.675355,11445194.456835
5066,10691221.872749,4454.675780,11449649.132615
5067,10691139.039228,4454.641266,11454103.773882
5068,10691140.059328,4454.641691,11458558.415573
5069,10691141.079428,4454.642116,11463013.057689
5070,10691025.906920,4454.594128,11467467.651817
5071,10691026.927020,4454.594553,11471922.246370
5072,10691027.947120,4454.594978,11476376.841348
5073,10690878.496027,4454.532707,11480831.374055
5074,10690879.516127,4454.533132,11485285.907187
5075,10690880.536227,4454.533557,11489740.440743
5076,10690697.793837,4454.457414,11494194.898157
5077,10690698.813937,4454.457839,11498649.355997
5078,10690699.834037,4454.458264,11503103.814261
5079,10690478.412427,4454.366005,11507558.180266
5080,10690479.432527,4454.366430,11512012.546696
5081,10690480.452627,4454.366855,11516466.913551
5082,10690227.832735,4454.261597,11520921.175148
5083,10690228.852835,4454.262022,11525375.437170
5084,10690229.872935,4454.262447,11529829.699617
5085,10689943.197414,4454.142999,11534283.842616
5086,10689944.217514,4454.143424,11538737.986040
5087,10689945.237614,4454.143849,11543192.129889
5088,10689630.088793,4454.012537,11547646.142426
5089,10689631.108893,4454.012962,11552100.155388
5090,10689632.128993,4454.013387,11556554.168776
5091,10689282.955039,4453.867898,11561008.036673
5092,10689283.975139,4453.868323,11565461.904996
5093,10689284.995239,4453.868748,11569915.773744
5094,10688896.420615,4453.706842,11574369.480586
5095,10688897.440715,4453.707267,11578823.187853
5096,10688898.460815,4453.707692,11583276.895545
5097,10688499.165376,4453.541319,11587730.436864
5098,10688500.185476,4453.541744,11592183.978608
5099,10688501.205576,4453.542169,11596637.520777
5100,10688069.480648,4453.362284,11601090.883061
5101,10688070.500748,4453.362709,11605544.245769
5102,10688071.520848,4453.363134,11609997.608903
5103,10687589.784753,4453.162410,11614450.771313
5104,10687590.804853,4453.162835,11618903.934149
5105,10687591.824953,4453.163260,11623357.097409
5106,10687020.179304,4452.925075,11627810.022484
5107,10687021.199404,4452.925500,11632262.947984
5108,10687022.219504,4452.925925,11636715.873908
5109,10686425.592822,4452.677330,11641168.551239
5110,10686426.612922,4452.677755,11645621.228994
5111,10686427.633022,4452.678180,11650073.907175
5112,10685783.208038,4452.409670,11654526.316845
5113,10685784.228138,4452.410095,11658978.726940
5114,10685785.248238,4452.410520,11663431.137460
5115,10685110.502385,4452.129376,11667883.266836
5116,10685111.522485,4452.129801,11672335.396637
5117,10685112.542585,4452.130226,11676787.526863
5118,10684402.068300,4451.834195,11681239.361058
5119,10684403.088400,4451.834620,11685691.195678
5120,10684404.108500,4451.835045,11690143.030723
5121,10683669.907918,4451.529128,11694594.559852
5122,10683670.928018,4451.529553,11699046.089405
5123,10683671.948118,4451.529978,11703497.619383
5124,10682910.669521,4451.212779,11707948.832162
5125,10682911.689621,4451.213204,11712400.045366
5126,10682912.709721,4451.213629,11716851.258995
5127,10682099.239979,4450.874683,11721302.133679
5128,10682100.260079,4450.875108,11725753.008787
5129,10682101.280179,4450.875533,11730203.884321
5130,10681240.409394,4450.516837,11734654.401158
5131,10681241.429494,4450.517262,11739104.918420
5132,10681242.449594,4450.517687,11743555.436107
5133,10680327.575025,4450.136490,11748005.572597
5134,10680328.595125,4450.136915,11752455.709512
5135,10680329.615225,4450.137340,11756905.846851
5136,10679330.635325,4449.721098,11761355.567949
5137,10679331.655425,4449.721523,11765805.289472
5138,10679332.675525,4449.721948,11770255.011421
5139,10678333.695625,4449.305707,11774704.317127
5140,10678334.715725,4449.306132,11779153.623259
5141,10678335.735825,4449.306557,11783602.929815
5142,10677336.755925,4448.890315,11788051.820130
5143,10677337.776025,4448.890740,11792500.710870
5144,10677338.796125,4448.891165,11796949.602035
5145,10676339.816225,4448.474923,11801398.076959
5146,10676340.836325,4448.475348,11805846.552307
5147,10676341.856425,4448.475774,11810295.028081
5148,10675342.876525,4448.059532,11814743.087613
5149,10675343.896625,4448.059957,11819191.147569
5150,10675344.916725,4448.060382,11823639.207951
5151,10674345.936825,4447.644140,11828086.852092
5152,10674346.956925,4447.644565,11832534.496657
5153,10674347.977025,4447.644990,11836982.141648
5154,10673348.997125,4447.228749,11841429.370396
5155,10673350.017225,4447.229174,11845876.599570
5156,10673351.037325,4447.229599,11850323.829169
5157,10672352.057425,4446.813357,11854770.642526
5158,10672353.077525,4446.813782,11859217.456309
5159,10672354.097625,4446.814207,11863664.270516
5160,10671355.117725,4446.397966,11868110.668482
5161,10671356.137825,4446.398391,11872557.066873
5162,10671357.157925,4446.398816,11877003.465688
5163,10670358.178025,4445.982574,11881449.448262
5164,10670359.198125,4445.982999,11885895.431262
5165,10670360.218225,4445.983424,11890341.414686
5166,10669361.238325,4445.567183,11894786.981869
5167,10669362.258425,4445.567608,11899232.549476
5168,10669363.278525,4445.568033,11903678.117509
5169,10668364.298625,4445.151791,11908123.269300
5170,10668365.318725,4445.152216,11912568.421516
5171,10668366.338825,4445.152641,11917013.574157
5172,10667367.358925,4444.736400,11921458.310557
5173,10667368.379025,4444.736825,11925903.047382
5174,10667369.399125,4444.737250,11930347.784631
5175,10666370.419225,4444.321008,11934792.105639
5176,10666371.439325,4444.321433,11939236.427072
5177,10666372.459425,4444.321858,11943680.748930
5178,10665373.479525,4443.905616,11948124.654547
5179,10665374.499625,4443.906042,11952568.560588
5180,10665375.519725,4443.906467,11957012.467055
5181,10664376.539825,4443.490225,11961455.957280
5182,10664377.559925,4443.490650,11965899.447930
5183,10664378.580025,4443.491075,11970342.939005
5184,10663382.046413,4443.075853,11974786.014857
5185,10663383.066513,4443.076278,11979229.091135
5186,10663384.086613,4443.076703,11983672.167838
5187,10662385.106713,4442.660461,11988114.828299
5188,10662386.126813,4442.660886,11992557.489185
5189,10662387.146913,4442.661311,11997000.150496
5190,10661388.167013,4442.245070,12001442.395566
5191,10661389.187113,4442.245495,12005884.641061
5192,10661390.207213,4442.245920,12010326.886980
5193,10660391.227313,4441.829678,12014768.716658
5194,10660392.247413,4441.830103,12019210.546761
5195,10660389.086497,4441.828786,12023652.375548
5196,10659390.106597,4441.412544,12028093.788092
5197,10659391.126697,4441.412969,12032535.201061
5198,10659392.146797,4441.413394,12036976.614456
5199,10658393.166897,4440.997153,12041417.611609
5200,10658394.186997,4440.997578,12045858.609187
5201,10658395.207097,4440.998003,12050299.607190
5202,10657396.227197,4440.581761,12054740.188951
5203,10657397.247297,4440.582186,12059180.771137
5204,10657398.267397,4440.582611,12063621.353749
5205,10656399.287497,4440.166370,12068061.520119
5206,10656400.307597,4440.166795,12072501.686913
5207,10656401.327697,4440.167220,12076941.854133
5208,10655402.347797,4439.750978,12081381.605111
5209,10655403.367897,4439.751403,12085821.356515
5210,10655404.387997,4439.751828,12090261.108343
5211,10654405.408097,4439.335587,12094700.443930
5212,10654406.428197,4439.336012,12099139.779942
5213,10654407.448297,4439.336437,12103579.116378
5214,10653408.468397,4438.920195,12108018.036574
5215,10653409.488497,4438.920620,12112456.957194
5216,10653410.508597,4438.921045,12116895.878239
5217,10652411.528697,4438.504804,12121334.383043
5218,10652412.548797,4438.505229,12125772.888271
5219,10652413.568897,4438.505654,12130211.393925
5220,10651414.588997,4438.089412,12134649.483337
5221,10651415.609097,4438.089837,12139087.573174
5222,10651416.629197,4438.090262,12143525.663436
5223,10650417.649297,4437.674021,12147963.337457
5224,10650418.669397,4437.674446,12152401.011902
5225,10650419.689497,4437.674871,12156838.686773
5226,10649420.709597,4437.258629,12161275.945402
5227,10649421.729697,4437.259054,12165713.204456
5228,10649422.749797,4437.259479,12170150.463935
5229,10648423.769897,4436.843237,12174587.307173
5230,10648424.789997,4436.843662,12179024.150835
5231,10648425.810097,4436.844088,12183460.994923
5232,10647426.830197,4436.427846,12187897.422769
5233,10647427.850297,4436.428271,12192333.851040
5234,10647428.870397,4436.428696,12196770.279736
5235,10646429.890497,4436.012454,12201206.292190
5236,10646430.910597,4436.012879,12205642.305069
5237,10646431.930697,4436.013304,12210078.318374
5238,10645432.950797,4435.597063,12214513.915437
5239,10645433.970897,4435.597488,12218949.512925
5240,10645434.990997,4435.597913,12223385.110837
5241,10644436.011097,4435.181671,12227820.292509
5242,10644437.031197,4435.182096,12232255.474605
5243,10644438.051297,4435.182521,12236690.657126
5244,10643439.071397,4434.766280,12241125.423406
5245,10643440.091497,4434.766705,12245560.190111
5246,10643441.111597,4434.767130,12249994.957241
5247,10642442.131697,4434.350888,12254429.308129
5248,10642443.151797,4434.351313,12258863.659442
5249,10642444.171897,4434.351738,12263298.011181
5250,10642445.191997,4434.352163,12267732.363344
5251,10641446.212097,4433.935922,12272166.299266
5252,10641447.232197,4433.936347,12276600.235612
5253,10640448.252297,4433.520105,12281033.755717
5254,10640449.272397,4433.520530,12285467.276248
5255,10640450.292497,4433.520955,12289900.797203
5256,10639451.333101,4433.104722,12294333.901925
5257,10639452.353201,4433.105147,12298767.007072
5258,10639453.373301,4433.105572,12303200.112644
5259,10638454.393401,4432.689331,12307632.801975
5260,10638455.413501,4432.689756,12312065.491731
5261,10638456.433601,4432.690181,12316498.181911
5262,10637457.453701,4432.273939,12320930.455850
5263,10637458.473801,4432.274364,12325362.730214
5264,10637459.493901,4432.274789,12329795.005003
5265,10636460.514001,4431.858548,12334226.863551
5266,10636461.534101,4431.858973,12338658.722524
5267,10636462.554201,4431.859398,12343090.581921
5268,10635463.574301,4431.443156,12347522.025077
5269,10635464.594401,4431.443581,12351953.468658
5270,10635465.614501,4431.444006,12356384.912664
5271,10634466.634601,4431.027764,12360815.940429
5272,10634467.654701,4431.028189,12365246.968618
5273,10634468.674801,4431.028615,12369677.997232
5274,10633469.694901,4430.612373,12374108.609605
5275,10633470.715001,4430.612798,12378539.222403
5276,10633471.735101,4430.613223,12382969.835626
5277,10632472.755201,4430.196981,12387400.032608
5278,10632473.775301,4430.197406,12391830.230014
5279,10632474.795401,4430.197831,12396260.427845
5280,10631475.815501,4429.781590,12400690.209435
5281,10631476.835601,4429.782015,12405119.991450
5282,10631477.855701,4429.782440,12409549.773890
5283,10630478.875801,4429.366198,12413979.140088
5284,10630479.916405,4429.366632,12418408.506720
5285,10630480.936505,4429.367057,12422837.873777
5286,10629481.956605,4428.950815,12427266.824592
5287,10629482.976705,4428.951240,12431695.775832
5288,10629484.017309,4428.951674,12436124.727506
5289,10628485.037409,4428.535432,12440553.262939
5290,10628486.057509,4428.535857,12444981.798796
5291,10628487.077609,4428.536282,12449410.335078
5292,10627488.097709,4428.120041,12453838.455119
5293,10627489.117809,4428.120466,12458266.575585
5294,10627490.137909,4428.120891,12462694.696475
5295,10626491.158009,4427.704649,12467122.401125
5296,10626492.178109,4427.705074,12471550.106199
5297,10626493.198209,4427.705499,12475977.811698
5298,10625494.218309,4427.289258,12480405.100956
5299,10625495.238409,4427.289683,12484832.390638
5300,10625496.258509,4427.290108,12489259.680746
5301,10624497.278609,4426.873866,12493686.554612
5302,10624498.298709,4426.874291,12498113.428903
5303,10624499.318809,4426.874716,12502540.303619
5304,10623500.338909,4426.458475,12506966.762094
5305,10623501.359009,4426.458900,12511393.220994
5306,10623502.379109,4426.459325,12515819.680318
5307,10623046.332897,4426.269305,12520245.949624
5308,10623047.352997,4426.269730,12524672.219354
5309,10623048.373097,4426.270155,12529098.489509
5310,10623049.393197,4426.270580,12533524.760090
5311,10623050.413297,4426.271006,12537951.031095
5312,10623051.433397,4426.271431,12542377.302526
5313,10623052.453497,4426.271856,12546803.574382
5314,10623053.473597,4426.272281,12551229.846662
5315,10623054.493697,4426.272706,12555656.119368
5316,10623055.513797,4426.273131,12560082.392499
5317,10623056.533897,4426.273556,12564508.666055
5318,10623057.553997,4426.273981,12568934.940035
5319,10623058.574097,4426.274406,12573361.214441
5320,10623059.594197,4426.274831,12577787.489272
5321,10623060.614297,4426.275256,12582213.764528
5322,10623061.634397,4426.275681,12586640.040209
5323,10623062.654497,4426.276106,12591066.316315
5324,10623063.674597,4426.276531,12595492.592846
5325,10623064.694697,4426.276956,12599918.869802
5326,10623065.714797,4426.277381,12604345.147184
5327,10623066.734897,4426.277806,12608771.424990
5328,10623067.754997,4426.278231,12613197.703221
5329,10623068.775097,4426.278656,12617623.981877
5330,10623069.795197,4426.279081,12622050.260959
5331,10623070.815297,4426.279506,12626476.540465
5332,10623071.835397,4426.279931,12630902.820396
5333,10623072.855497,4426.280356,12635329.100753
5334,10623073.875597,4426.280781,12639755.381534
5335,10623074.895697,4426.281207,12644181.662741
5336,10623075.915797,4426.281632,12648607.944373
5337,10623076.935897,4426.282057,12653034.226429
5338,10623077.955997,4426.282482,12657460.508911
5339,10623078.976097,4426.282907,12661886.791818
5340,10623079.996197,4426.283332,12666313.075149
5341,10623081.016297,4426.283757,12670739.358906
5342,10623082.036397,4426.284182,12675165.643088
5343,10623083.056497,4426.284607,12679591.927695
5344,10623084.076597,4426.285032,12684018.212727
5345,10623085.096697,4426.285457,12688444.498184
5346,10623086.116797,4426.285882,12692870.784066
5347,10623087.136897,4426.286307,12697297.070373
5348,10623088.156997,4426.286732,12701723.357105
5349,10623089.177097,4426.287157,12706149.644262
5350,10623090.197197,4426.287582,12710575.931844
5351,10623028.491939,4426.261872,12715002.193716
5352,10622939.891859,4426.224955,12719428.418671
5353,10622824.427959,4426.176845,12723854.595516
5354,10622683.506786,4426.118128,12728280.713643
5355,10622514.606713,4426.047753,12732706.761396
5356,10622317.324148,4425.965552,12737132.726948
5357,10622092.440931,4425.871850,12741558.598798
5358,10621834.241332,4425.764267,12745984.363066
5359,10621546.893685,4425.644539,12750410.007605
5360,10621230.477569,4425.512699,12754835.520304
5361,10620884.805451,4425.368669,12759260.888973
5362,10620507.082350,4425.211284,12763686.100257
5363,10620101.680942,4425.042367,12768111.142624
5364,10619664.683510,4424.860285,12772536.002909
5365,10619197.564051,4424.665652,12776960.668560
5366,10618701.825029,4424.459094,12781385.127654
5367,10618174.886929,4424.239536,12785809.367190
5368,10617608.530195,4424.003554,12790233.370745
5369,10617018.104883,4423.757544,12794657.128288
5370,10616400.892482,4423.500372,12799080.628660
5371,10616401.912582,4423.500797,12803504.129457
5372,10615738.230128,4423.224263,12807927.353720
5373,10615739.250228,4423.224688,12812350.578407
5374,10615740.270328,4423.225113,12816773.803520
5375,10615048.468814,4422.936862,12821196.740382
5376,10615049.488914,4422.937287,12825619.677669
5377,10615050.529518,4422.937721,12830042.615390
5378,10614334.329221,4422.639304,12834465.254693
5379,10614335.349321,4422.639729,12838887.894422
5380,10614336.453943,4422.640189,12843310.534611
5381,10613614.709268,4422.339462,12847732.874074
5382,10613615.729368,4422.339887,12852155.213961
5383,10613616.749468,4422.340312,12856577.554273
5384,10612882.016004,4422.034173,12860999.588446
5385,10612883.036104,4422.034598,12865421.623045
5386,10612884.056204,4422.035023,12869843.658068
5387,10612123.493032,4421.718122,12874265.376190
5388,10612124.513132,4421.718547,12878687.094738
5389,10612125.533232,4421.718972,12883108.813710
5390,10611337.587912,4421.390662,12887530.204371
5391,10611338.608012,4421.391087,12891951.595458
5392,10611339.628112,4421.391512,12896372.986970
5393,10610610.001536,4421.087501,12900794.074470
5394,10610611.021636,4421.087926,12905215.162396
5395,10610612.041736,4421.088351,12909636.250747
5396,10609867.791928,4420.778247,12914057.028993
5397,10609868.812028,4420.778672,12918477.807665
5398,10609869.832128,4420.779097,12922898.586762
5399,10609104.804571,4420.460335,12927319.047097
5400,10609105.824671,4420.460760,12931739.507857
5401,10609106.844771,4420.461185,12936159.969043
5402,10608299.827636,4420.124928,12940580.093971
5403,10608300.847736,4420.125353,12945000.219324
5404,10608301.867836,4420.125778,12949420.345102
5405,10607468.653306,4419.778606,12953840.123708
5406,10607469.673406,4419.779031,12958259.902738
5407,10607470.778028,4419.779491,12962679.682229
5408,10606644.998037,4419.435416,12967099.117645
5409,10606646.018137,4419.435841,12971518.553486
5410,10606647.038237,4419.436266,12975937.989752
5411,10605797.541775,4419.082309,12980357.072061
5412,10605798.561875,4419.082734,12984776.154795
5413,10605799.581975,4419.083159,12989195.237954
5414,10604932.074341,4418.721698,12993613.959652
5415,10604933.094441,4418.722123,12998032.681775
5416,10604934.114541,4418.722548,13002451.404322
5417,10603944.713228,4418.310297,13006869.714620
5418,10603945.733328,4418.310722,13011288.025342
5419,10603946.753428,4418.311147,13015706.336489
5420,10602950.439374,4417.896016,13020124.232505
5421,10602951.459474,4417.896441,13024542.128947
5422,10602952.479574,4417.896866,13028960.025813
5423,10601941.102428,4417.475459,13033377.501273
5424,10601942.122528,4417.475884,13037794.977157
5425,10601943.142628,4417.476309,13042212.453467
5426,10600901.978552,4417.042491,13046629.495958
5427,10600902.998652,4417.042916,13051046.538874
5428,10600904.018752,4417.043341,13055463.582215
5429,10599413.752093,4416.422397,13059880.004612
5430,10599414.772193,4416.422822,13064296.427433
5431,10599415.792293,4416.423247,13068712.850680
5432,10597112.445742,4415.463519,13073128.314199
5433,10597113.486346,4415.463953,13077543.778152
5434,10597114.506446,4415.464378,13081959.242529
5435,10594685.300727,4414.452209,13086373.694738
5436,10594686.320827,4414.452634,13090788.147372
5437,10594687.340927,4414.453059,13095202.600430
5438,10592539.393757,4413.558081,13099616.158511
5439,10592540.413857,4413.558506,13104029.717017
5440,10592541.433957,4413.558931,13108443.275948
5441,10590361.489666,4412.650621,13112855.926569
5442,10590362.509766,4412.651046,13117268.577614
5443,10590363.529866,4412.651471,13121681.229085
5444,10588416.850435,4411.840354,13126093.069439
5445,10588417.870535,4411.840779,13130504.910219
5446,10588418.890635,4411.841204,13134916.751423
5447,10586416.421622,4411.006842,13139327.758266
5448,10586417.441722,4411.007267,13143738.765533
5449,10586418.461822,4411.007692,13148149.773225
5450,10584371.476842,4410.154782,13152559.928007
5451,10584372.517446,4410.155216,13156970.083223
5452,10584373.537546,4410.155641,13161380.238864
5453,10581907.832919,4409.128264,13165789.367127
5454,10581908.853019,4409.128689,13170198.495816
5455,10581909.873119,4409.129114,13174607.624930
5456,10579301.482488,4408.042284,13179015.667214
5457,10579302.502588,4408.042709,13183423.709924
5458,10579303.522688,4408.043134,13187831.753058
5459,10576648.528516,4406.936887,13192238.689945
5460,10576649.548616,4406.937312,13196645.627257
5461,10576650.568716,4406.937737,13201052.564994
5462,10573947.973327,4405.811656,13205458.376649
5463,10573949.013931,4405.812089,13209864.188739
5464,10573950.034031,4405.812514,13214270.001253
5465,10571174.043095,4404.655851,13218674.657104
5466,10571175.063195,4404.656276,13223079.313380
5467,10571176.083295,4404.656701,13227483.970082
5468,10568353.454011,4403.480606,13231887.450688
5469,10568354.474111,4403.481031,13236290.931718
5470,10568355.494211,4403.481456,13240694.413174
5471,10565929.489789,4402.470621,13245096.883795
5472,10565930.509889,4402.471046,13249499.354841
5473,10565931.529989,4402.471471,13253901.826312
5474,10563330.529692,4401.387721,13258303.214032
5475,10563331.549792,4401.388146,13262704.602178
5476,10563332.569892,4401.388571,13267105.990749
5477,10560686.060335,4400.285858,13271506.276607
5478,10560687.080435,4400.286284,13275906.562891
5479,10560688.100535,4400.286709,13280306.849600
5480,10558015.126928,4399.172970,13284706.022569
5481,10558016.147028,4399.173395,13289105.195964
5482,10558017.167128,4399.173820,13293504.369783
5483,10555280.863727,4398.033693,13297902.403477
5484,10555281.883827,4398.034118,13302300.437595
5485,10555282.903927,4398.034543,13306698.472138
5486,10552597.023407,4396.915426,13311095.387565
5487,10552598.043507,4396.915851,13315492.303416
5488,10552599.063607,4396.916277,13319889.219692
5489,10550202.260164,4395.917608,13324285.137301
5490,10550203.280264,4395.918033,13328681.055334
5491,10550204.300364,4395.918458,13333076.973793
5492,10546509.020008,4394.378758,13337471.352551
5493,10546510.040108,4394.379183,13341865.731735
5494,10546511.060208,4394.379608,13346260.111343
5495,10542846.871057,4392.852863,13350652.964206
5496,10542847.891157,4392.853288,13355045.817494
5497,10542848.911257,4392.853713,13359438.671207
5498,10539074.321684,4391.280967,13363829.952174
5499,10539075.341784,4391.281392,13368221.233567
5500,10539076.361884,4391.281817,13372612.515384
5501,10535249.733795,4389.687389,13377002.202773
5502,10535250.753895,4389.687814,13381391.890587
5503,10535251.773995,4389.688239,13385781.578826
5504,10531371.563109,4388.071485,13390169.650311
5505,10531372.583209,4388.071910,13394557.722221
5506,10531373.603309,4388.072335,13398945.794556
5507,10527433.096650,4386.430457,13403332.225012
5508,10527434.116750,4386.430882,13407718.655894
5509,10527435.136850,4386.431307,13412105.087201
5510,10520830.675532,4383.679448,13416488.766650
5511,10520831.695632,4383.679873,13420872.446523
5512,10520832.715732,4383.680298,13425256.126821
5513,10513926.334784,4380.802639,13429636.929460
5514,10513927.354884,4380.803065,13434017.732525
5515,10513928.374984,4380.803490,13438398.536015
5516,10506884.662934,4377.868610,13442776.404624
5517,10506885.683034,4377.869035,13447154.273659
5518,10506886.703134,4377.869460,13451532.143118
5519,10499755.902991,4374.898293,13455907.041411
5520,10499756.923091,4374.898718,13460281.940129
5521,10499757.943191,4374.899143,13464656.839272
5522,10492557.961515,4371.899151,13469028.738423
5523,10492558.981615,4371.899576,13473400.637999
5524,10492560.001715,4371.900001,13477772.537999
5525,10485289.787433,4368.870745,13482141.408744
5526,10485290.807533,4368.871170,13486510.279914
5527,10485291.827633,4368.871595,13490879.151509
5528,10477984.627762,4365.826928,13495244.978437
5529,10477985.647862,4365.827353,13499610.805790
5530,10477986.667962,4365.827778,13503976.633569
5531,10473275.339923,4363.864725,13508340.498293
5532,10473276.360023,4363.865150,13512704.363443
5533,10473277.380123,4363.865575,13517068.229019
5534,10472278.400223,4363.449333,13521431.678352
5535,10472279.420323,4363.449758,13525795.128110
5536,10472280.440423,4363.450184,13530158.578294
5537,10471281.460523,4363.033942,13534521.612236
5538,10471282.480623,4363.034367,13538884.646603
5539,10471283.500723,4363.034792,13543247.681395
5540,10470284.520823,4362.618550,13547610.299945
5541,10470285.540923,4362.618975,13551972.918920
5542,10470286.561023,4362.619400,13556335.538321
5543,10469287.581123,4362.203159,13560697.741480
5544,10469288.601223,4362.203584,13565059.945064
5545,10469289.621323,4362.204009,13569422.149072
5546,10468290.641423,4361.787767,13573783.936840
5547,10468291.661523,4361.788192,13578145.725032
5548,10468292.681623,4361.788617,13582507.513649
5549,10467664.825746,4361.527011,13586869.040660
5550,10467665.845846,4361.527436,13591230.568096
5551,10467666.865946,4361.527861,13595592.095957
5552,10466980.366022,4361.241819,13599953.337776
5553,10466981.386122,4361.242244,13604314.580020
5554,10466982.406222,4361.242669,13608675.822689
5555,10466234.494047,4360.931039,13613036.753728
5556,10466235.514147,4360.931464,13617397.685193
5557,10466236.534247,4360.931889,13621758.617082
5558,10465433.227152,4360.597178,13626119.214260
5559,10465434.353977,4360.597647,13630479.811907
5560,10465435.374077,4360.598073,13634840.409980
5561,10464570.443614,4360.237685,13639200.647665
5562,10464571.463714,4360.238110,13643560.885775
5563,10464572.483814,4360.238535,13647921.124310
5564,10463631.819054,4359.846591,13652280.970901
5565,10463632.839154,4359.847016,13656640.817917
5566,10463633.859254,4359.847441,13661000.665359
5567,10462638.268913,4359.432612,13665360.097971
5568,10462639.289013,4359.433037,13669719.531008
5569,10462640.309113,4359.433462,13674078.964470
5570,10461641.329213,4359.017221,13678437.981690
5571,10461642.349313,4359.017646,13682796.999336
5572,10461643.369413,4359.018071,13687156.017406
5573,10460644.389513,4358.601829,13691514.619235
5574,10460645.409613,4358.602254,13695873.221489
5575,10460646.429713,4358.602679,13700231.824168
5576,10459647.449813,4358.186437,13704590.010606
5577,10459648.469913,4358.186862,13708948.197468
5578,10459649.490013,4358.187288,13713306.384756
5579,10458650.510113,4357.771046,13717664.155802
5580,10458651.530213,4357.771471,13722021.927273
5581,10458652.550313,4357.771896,13726379.699169
5582,10457653.570413,4357.355654,13730737.054823
5583,10457654.590513,4357.356079,13735094.410902
5584,10456589.255147,4356.912190,13739451.323092
5585,10456590.275247,4356.912615,13743808.235707
5586,10456591.295347,4356.913040,13748165.148746
5587,10456592.315447,4356.913465,13752522.062211
5588,10456332.297034,4356.805124,13756878.867335
5589,10456333.317134,4356.805549,13761235.672884
5590,10456334.337234,4356.805974,13765592.478858
5591,10456019.610674,4356.674838,13769949.153695
5592,10456020.630774,4356.675263,13774305.828958
5593,10456021.650874,4356.675688,13778662.504646
5594,10455644.082219,4356.518368,13783019.023014
5595,10455645.102319,4356.518793,13787375.541806
5596,10455646.122419,4356.519218,13791732.061024
5597,10455284.093483,4356.368372,13796088.429396
5598,10455285.113583,4356.368797,13800444.798194
5599,10455286.133683,4356.369222,13804801.167416
